-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/04/1995 through 05/30/2020 
Location: Latitude  27.6895   Longitude 85.3614 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,TS,T2M
27.68951,85.36141,2015,01,12,    0.00,   10.44,    5.32,    9.24
27.68951,85.36141,2015,01,13,    0.00,   10.21,    5.84,    9.47
27.68951,85.36141,2015,01,14,    0.00,    9.96,    6.25,    9.53
27.68951,85.36141,2015,01,15,    0.00,    9.65,    5.79,    8.76
27.68951,85.36141,2015,01,16,    0.00,   10.76,    5.41,    8.07
27.68951,85.36141,2015,01,17,    0.00,   12.71,    4.83,    6.88
27.68951,85.36141,2015,01,18,    0.00,   13.75,    4.74,    6.73
27.68951,85.36141,2015,01,19,    0.00,   11.49,    4.99,    7.54
27.68951,85.36141,2015,01,20,    0.00,   12.42,    5.08,    7.58
27.68951,85.36141,2015,01,21,    0.00,   10.67,    5.73,    9.35
27.68951,85.36141,2015,01,22,    0.00,   10.59,    6.46,   10.08
27.68951,85.36141,2015,01,23,    0.42,    9.11,    7.92,    9.70
27.68951,85.36141,2015,01,24,    0.01,   11.49,    6.81,    9.35
27.68951,85.36141,2015,01,25,    0.00,   11.20,    6.92,    9.78
27.68951,85.36141,2015,01,26,    0.01,   10.53,    8.18,   10.00
27.68951,85.36141,2015,01,27,    0.07,    7.05,    7.64,    8.86
27.68951,85.36141,2015,01,28,    0.01,   10.12,    7.58,    9.41
27.68951,85.36141,2015,01,29,    0.00,   11.14,    7.47,    8.48
27.68951,85.36141,2015,01,30,    0.00,   10.64,    5.62,    6.44
27.68951,85.36141,2015,01,31,    0.00,   13.07,    5.15,    6.86
27.68951,85.36141,2015,02,01,    0.00,   12.07,    5.58,    7.45
27.68951,85.36141,2015,02,02,    0.01,   11.83,    7.49,    9.62
27.68951,85.36141,2015,02,03,    0.43,   12.16,    9.06,   11.21
27.68951,85.36141,2015,02,04,    0.55,   10.16,    9.56,   10.95
27.68951,85.36141,2015,02,05,    0.01,   10.52,    8.38,   10.28
27.68951,85.36141,2015,02,06,    0.00,   12.15,    8.03,    9.72
27.68951,85.36141,2015,02,07,    0.00,   10.65,    7.98,   10.29
27.68951,85.36141,2015,02,08,    0.00,   10.53,    8.23,   10.59
27.68951,85.36141,2015,02,09,    0.00,   10.82,    8.53,   10.42
27.68951,85.36141,2015,02,10,    0.00,   11.19,    8.17,   10.39
27.68951,85.36141,2015,02,11,    0.00,   11.93,    8.27,   10.22
27.68951,85.36141,2015,02,12,    0.00,    9.72,    8.30,    9.88
27.68951,85.36141,2015,02,13,    0.00,   10.73,    8.13,    9.88
27.68951,85.36141,2015,02,14,    0.00,   10.35,    8.25,   10.03
27.68951,85.36141,2015,02,15,    0.00,    9.97,    8.88,   10.15
27.68951,85.36141,2015,02,16,    0.00,   12.34,    9.94,   11.58
27.68951,85.36141,2015,02,17,    0.16,    8.79,   10.23,   11.63
27.68951,85.36141,2015,02,18,    2.42,   10.04,   10.66,   11.31
27.68951,85.36141,2015,02,19,    4.02,    8.82,   10.26,   11.39
27.68951,85.36141,2015,02,20,    0.00,   11.69,   10.24,   11.76
27.68951,85.36141,2015,02,21,    0.05,   10.62,   11.43,   12.91
27.68951,85.36141,2015,02,22,    0.41,   13.38,   12.20,   14.28
27.68951,85.36141,2015,02,23,    0.02,   11.40,   12.71,   14.83
27.68951,85.36141,2015,02,24,    0.00,   11.15,   14.03,   15.50
27.68951,85.36141,2015,02,25,    0.00,    9.66,   13.36,   15.15
27.68951,85.36141,2015,02,26,    0.42,    9.04,   12.50,   13.35
27.68951,85.36141,2015,02,27,    0.31,   11.98,   14.09,   14.11
27.68951,85.36141,2015,02,28,    0.01,   12.38,   13.93,   14.62
27.68951,85.36141,2015,03,01,    7.56,    6.94,   11.04,   12.39
27.68951,85.36141,2015,03,02,   17.75,    5.30,    8.69,    9.76
27.68951,85.36141,2015,03,03,    2.30,    9.77,    9.38,   10.55
27.68951,85.36141,2015,03,04,    0.47,    8.25,   10.29,   10.06
27.68951,85.36141,2015,03,05,    0.00,   13.48,    9.36,   10.03
27.68951,85.36141,2015,03,06,    0.00,   13.03,   10.16,   10.81
27.68951,85.36141,2015,03,07,    0.00,   12.94,   10.91,   11.68
27.68951,85.36141,2015,03,08,    0.00,   12.41,   11.46,   13.10
27.68951,85.36141,2015,03,09,    0.00,   14.90,   12.09,   13.85
27.68951,85.36141,2015,03,10,    0.00,   15.29,   12.21,   13.79
27.68951,85.36141,2015,03,11,    0.00,   15.20,   13.01,   14.20
27.68951,85.36141,2015,03,12,    0.00,   13.48,   14.05,   15.30
27.68951,85.36141,2015,03,13,    0.06,   11.73,   14.45,   15.82
27.68951,85.36141,2015,03,14,    3.54,   11.16,   14.05,   15.11
27.68951,85.36141,2015,03,15,    0.63,   11.75,   15.12,   15.33
27.68951,85.36141,2015,03,16,    0.90,   11.88,   14.71,   14.06
27.68951,85.36141,2015,03,17,    0.04,   12.29,   14.59,   14.70
27.68951,85.36141,2015,03,18,    1.11,   10.00,   13.32,   13.65
27.68951,85.36141,2015,03,19,    0.07,   13.29,   13.34,   13.62
27.68951,85.36141,2015,03,20,    0.00,   12.08,   15.14,   15.54
27.68951,85.36141,2015,03,21,    0.00,   12.09,   15.75,   16.03
27.68951,85.36141,2015,03,22,    0.10,   12.11,   16.84,   17.48
27.68951,85.36141,2015,03,23,    5.37,   11.47,   16.78,   17.63
27.68951,85.36141,2015,03,24,    0.82,   12.32,   17.19,   17.91
27.68951,85.36141,2015,03,25,    0.48,   11.74,   18.45,   18.72
27.68951,85.36141,2015,03,26,    9.38,    7.66,   17.55,   17.52
27.68951,85.36141,2015,03,27,   12.18,    6.83,   15.71,   16.19
27.68951,85.36141,2015,03,28,    0.63,   11.59,   17.29,   17.33
27.68951,85.36141,2015,03,29,    0.10,   10.10,   19.01,   18.44
27.68951,85.36141,2015,03,30,   12.57,    7.47,   15.63,   15.58
27.68951,85.36141,2015,03,31,    0.28,   11.19,   15.56,   14.92
27.68951,85.36141,2015,04,01,    0.09,   10.84,   16.67,   16.45
27.68951,85.36141,2015,04,02,    1.71,   10.68,   17.26,   16.86
27.68951,85.36141,2015,04,03,    2.01,   12.80,   18.34,   18.14
27.68951,85.36141,2015,04,04,    1.99,   11.67,   17.54,   17.34
27.68951,85.36141,2015,04,05,    1.41,    9.91,   17.27,   16.90
27.68951,85.36141,2015,04,06,    0.02,   13.02,   17.14,   16.73
27.68951,85.36141,2015,04,07,    0.01,   14.17,   18.02,   17.34
27.68951,85.36141,2015,04,08,    0.00,   10.91,   18.43,   17.69
27.68951,85.36141,2015,04,09,    0.00,   12.52,   17.46,   17.31
27.68951,85.36141,2015,04,10,    0.00,   12.55,   18.76,   18.42
27.68951,85.36141,2015,04,11,    0.03,   13.26,   18.86,   18.96
27.68951,85.36141,2015,04,12,    1.48,   13.91,   17.95,   17.87
27.68951,85.36141,2015,04,13,    8.56,    8.12,   16.36,   16.61
27.68951,85.36141,2015,04,14,    0.13,    7.15,   16.39,   16.47
27.68951,85.36141,2015,04,15,    1.02,    9.34,   17.91,   17.78
27.68951,85.36141,2015,04,16,    1.05,   11.78,   19.30,   18.22
27.68951,85.36141,2015,04,17,    4.59,    7.72,   17.96,   17.20
27.68951,85.36141,2015,04,18,    5.91,    7.99,   16.57,   16.32
27.68951,85.36141,2015,04,19,    0.07,   13.14,   19.96,   20.07
27.68951,85.36141,2015,04,20,    0.36,   12.03,   20.90,   20.42
27.68951,85.36141,2015,04,21,    3.75,   12.79,   21.20,   20.96
27.68951,85.36141,2015,04,22,    6.72,   10.36,   20.17,   20.61
27.68951,85.36141,2015,04,23,    0.33,   12.82,   19.39,   19.67
27.68951,85.36141,2015,04,24,    0.91,   11.57,   19.60,   19.35
27.68951,85.36141,2015,04,25,    0.74,    5.19,   16.00,   15.30
27.68951,85.36141,2015,04,26,    1.30,    9.94,   18.04,   16.35
27.68951,85.36141,2015,04,27,    2.91,    9.24,   18.74,   17.50
27.68951,85.36141,2015,04,28,    8.18,    7.38,   18.05,   17.27
27.68951,85.36141,2015,04,29,    8.76,    7.45,   16.97,   16.60
27.68951,85.36141,2015,04,30,    4.46,    9.53,   18.16,   17.43
27.68951,85.36141,2015,05,01,    1.39,   11.70,   20.51,   19.70
27.68951,85.36141,2015,05,02,    1.48,   13.75,   20.22,   19.85
27.68951,85.36141,2015,05,03,    0.78,   12.51,   20.15,   19.77
27.68951,85.36141,2015,05,04,    0.07,   14.50,   20.14,   20.23
27.68951,85.36141,2015,05,05,    0.02,   14.19,   21.05,   21.60
27.68951,85.36141,2015,05,06,    0.64,   13.14,   21.31,   21.60
27.68951,85.36141,2015,05,07,    0.51,   11.38,   21.75,   21.94
27.68951,85.36141,2015,05,08,    0.00,   11.72,   22.43,   22.27
27.68951,85.36141,2015,05,09,    0.90,    9.80,   22.72,   22.25
27.68951,85.36141,2015,05,10,    3.61,   11.17,   23.27,   22.66
27.68951,85.36141,2015,05,11,   15.90,   10.51,   21.82,   21.91
27.68951,85.36141,2015,05,12,    7.31,    9.43,   20.47,   20.34
27.68951,85.36141,2015,05,13,    0.69,   10.92,   21.35,   20.91
27.68951,85.36141,2015,05,14,    0.04,   10.87,   22.10,   21.80
27.68951,85.36141,2015,05,15,    0.06,    9.22,   22.96,   22.44
27.68951,85.36141,2015,05,16,    0.77,   10.77,   23.61,   22.08
27.68951,85.36141,2015,05,17,    0.58,    9.05,   22.55,   21.68
27.68951,85.36141,2015,05,18,    1.01,    9.61,   23.40,   22.14
27.68951,85.36141,2015,05,19,    5.60,    9.94,   23.92,   22.45
27.68951,85.36141,2015,05,20,    3.63,   10.93,   24.41,   23.23
27.68951,85.36141,2015,05,21,    2.19,   12.81,   23.25,   22.66
27.68951,85.36141,2015,05,22,    0.64,   14.71,   23.89,   23.95
27.68951,85.36141,2015,05,23,    2.38,   12.95,   23.58,   23.79
27.68951,85.36141,2015,05,24,    1.50,   13.22,   23.64,   23.56
27.68951,85.36141,2015,05,25,    0.10,   13.30,   23.73,   23.29
27.68951,85.36141,2015,05,26,    3.63,   12.38,   23.80,   23.38
27.68951,85.36141,2015,05,27,    2.05,   11.59,   23.12,   22.79
27.68951,85.36141,2015,05,28,    0.13,   12.60,   23.30,   22.71
27.68951,85.36141,2015,05,29,    0.10,   12.75,   24.41,   23.96
27.68951,85.36141,2015,05,30,    8.88,   12.25,   23.59,   23.36
27.68951,85.36141,2015,05,31,    1.47,   12.97,   23.87,   23.24
27.68951,85.36141,2015,06,01,    0.66,   12.91,   24.82,   24.29
27.68951,85.36141,2015,06,02,    0.82,   12.14,   24.51,   24.02
27.68951,85.36141,2015,06,03,    0.45,   13.85,   25.33,   24.16
27.68951,85.36141,2015,06,04,    9.06,    9.67,   24.54,   23.57
27.68951,85.36141,2015,06,05,    0.20,    9.78,   25.12,   24.29
27.68951,85.36141,2015,06,06,    0.06,   11.25,   25.82,   25.10
27.68951,85.36141,2015,06,07,    0.03,   12.49,   25.45,   25.32
27.68951,85.36141,2015,06,08,    1.37,   12.07,   25.99,   25.13
27.68951,85.36141,2015,06,09,    5.66,   13.15,   25.98,   25.32
27.68951,85.36141,2015,06,10,    3.12,   12.38,   25.99,   25.17
27.68951,85.36141,2015,06,11,   11.88,    8.57,   23.56,   22.81
27.68951,85.36141,2015,06,12,    8.72,   10.54,   24.31,   23.18
27.68951,85.36141,2015,06,13,    3.74,   11.33,   24.44,   22.77
27.68951,85.36141,2015,06,14,    4.60,   10.49,   24.23,   22.30
27.68951,85.36141,2015,06,15,    1.71,   10.68,   24.64,   22.69
27.68951,85.36141,2015,06,16,    2.37,    9.72,   24.43,   22.52
27.68951,85.36141,2015,06,17,    2.41,    8.53,   24.21,   22.64
27.68951,85.36141,2015,06,18,    4.20,   10.21,   25.44,   23.46
27.68951,85.36141,2015,06,19,   10.69,    8.79,   24.73,   22.90
27.68951,85.36141,2015,06,20,   19.63,    8.44,   24.20,   22.82
27.68951,85.36141,2015,06,21,   10.75,    7.13,   23.66,   22.44
27.68951,85.36141,2015,06,22,    1.49,    5.57,   22.34,   21.69
27.68951,85.36141,2015,06,23,    6.88,    9.08,   23.91,   22.62
27.68951,85.36141,2015,06,24,   13.81,    7.52,   23.48,   22.46
27.68951,85.36141,2015,06,25,    9.12,    8.20,   24.53,   23.13
27.68951,85.36141,2015,06,26,   13.35,    8.14,   24.00,   22.90
27.68951,85.36141,2015,06,27,   12.25,    6.74,   21.92,   21.34
27.68951,85.36141,2015,06,28,    5.33,    5.88,   21.82,   21.06
27.68951,85.36141,2015,06,29,    0.26,    7.35,   22.83,   21.44
27.68951,85.36141,2015,06,30,    6.05,    8.54,   23.91,   22.54
27.68951,85.36141,2015,07,01,   30.40,    5.70,   22.90,   22.02
27.68951,85.36141,2015,07,02,    3.59,    6.70,   22.96,   22.02
27.68951,85.36141,2015,07,03,   10.04,    7.35,   23.63,   22.75
27.68951,85.36141,2015,07,04,    7.51,    6.92,   23.47,   22.87
27.68951,85.36141,2015,07,05,   18.91,    7.26,   23.61,   22.99
27.68951,85.36141,2015,07,06,   10.63,    5.66,   22.14,   21.48
27.68951,85.36141,2015,07,07,    5.01,    7.42,   21.83,   21.21
27.68951,85.36141,2015,07,08,    6.51,    4.26,   20.73,   20.45
27.68951,85.36141,2015,07,09,    5.86,    7.39,   22.15,   21.77
27.68951,85.36141,2015,07,10,    5.46,    6.08,   21.45,   21.11
27.68951,85.36141,2015,07,11,    3.32,    6.24,   21.44,   20.89
27.68951,85.36141,2015,07,12,    0.08,    7.55,   23.10,   21.98
27.68951,85.36141,2015,07,13,    0.13,    5.86,   22.53,   22.01
27.68951,85.36141,2015,07,14,    3.60,    5.87,   22.75,   22.27
27.68951,85.36141,2015,07,15,   27.62,    6.29,   22.82,   22.14
27.68951,85.36141,2015,07,16,   34.65,    5.47,   21.52,   21.07
27.68951,85.36141,2015,07,17,    2.23,    7.19,   21.61,   21.05
27.68951,85.36141,2015,07,18,    4.06,    5.42,   21.12,   20.60
27.68951,85.36141,2015,07,19,    7.80,    7.41,   22.19,   21.64
27.68951,85.36141,2015,07,20,   15.78,    7.02,   21.59,   21.02
27.68951,85.36141,2015,07,21,    5.45,    6.72,   21.57,   21.05
27.68951,85.36141,2015,07,22,    7.08,    6.77,   21.37,   20.74
27.68951,85.36141,2015,07,23,    4.52,    4.85,   20.41,   20.14
27.68951,85.36141,2015,07,24,   13.07,    5.15,   20.84,   20.34
27.68951,85.36141,2015,07,25,    7.99,    5.88,   21.21,   20.71
27.68951,85.36141,2015,07,26,    3.59,    7.38,   21.73,   21.32
27.68951,85.36141,2015,07,27,    1.87,    6.44,   20.87,   20.72
27.68951,85.36141,2015,07,28,    4.63,    6.59,   21.52,   20.96
27.68951,85.36141,2015,07,29,    8.47,    6.24,   21.92,   21.23
27.68951,85.36141,2015,07,30,   29.78,    6.91,   21.57,   20.91
27.68951,85.36141,2015,07,31,    8.52,    7.79,   20.76,   20.60
27.68951,85.36141,2015,08,01,   10.98,    7.69,   21.09,   20.50
27.68951,85.36141,2015,08,02,    6.95,    6.04,   21.25,   20.82
27.68951,85.36141,2015,08,03,    0.20,    5.78,   21.16,   20.90
27.68951,85.36141,2015,08,04,    0.92,    5.92,   21.41,   20.69
27.68951,85.36141,2015,08,05,    5.28,    5.87,   21.58,   20.84
27.68951,85.36141,2015,08,06,   13.00,    5.95,   21.90,   21.32
27.68951,85.36141,2015,08,07,   19.24,    5.24,   21.32,   20.88
27.68951,85.36141,2015,08,08,    5.16,    6.45,   21.21,   20.68
27.68951,85.36141,2015,08,09,    3.21,    6.42,   21.87,   21.37
27.68951,85.36141,2015,08,10,   15.61,    7.48,   22.93,   22.22
27.68951,85.36141,2015,08,11,   18.10,    5.30,   21.98,   21.45
27.68951,85.36141,2015,08,12,   13.26,    5.48,   21.64,   21.16
27.68951,85.36141,2015,08,13,    1.56,    6.27,   22.17,   21.56
27.68951,85.36141,2015,08,14,    3.35,    4.26,   21.27,   21.02
27.68951,85.36141,2015,08,15,    9.34,    4.93,   21.05,   20.89
27.68951,85.36141,2015,08,16,   10.58,    5.55,   21.66,   21.32
27.68951,85.36141,2015,08,17,   51.23,    4.33,   20.69,   20.78
27.68951,85.36141,2015,08,18,   13.30,    5.54,   21.19,   20.76
27.68951,85.36141,2015,08,19,   16.88,    5.81,   21.46,   21.00
27.68951,85.36141,2015,08,20,   33.35,    3.89,   20.79,   20.70
27.68951,85.36141,2015,08,21,   41.62,    4.83,   20.54,   20.28
27.68951,85.36141,2015,08,22,    5.93,    6.04,   20.94,   20.29
27.68951,85.36141,2015,08,23,    0.41,    6.36,   21.03,   20.58
27.68951,85.36141,2015,08,24,    0.48,    6.64,   21.56,   20.92
27.68951,85.36141,2015,08,25,    4.68,    5.73,   21.20,   20.96
27.68951,85.36141,2015,08,26,   18.55,    3.61,   20.31,   20.25
27.68951,85.36141,2015,08,27,   15.54,    3.54,   19.63,   19.78
27.68951,85.36141,2015,08,28,   13.01,    5.75,   20.79,   20.85
27.68951,85.36141,2015,08,29,    5.59,    4.69,   20.92,   20.74
27.68951,85.36141,2015,08,30,   12.81,    5.54,   20.94,   20.64
27.68951,85.36141,2015,08,31,   18.31,    5.58,   20.66,   20.45
27.68951,85.36141,2015,09,01,    1.65,    5.79,   20.74,   20.22
27.68951,85.36141,2015,09,02,    3.73,    7.07,   20.83,   20.37
27.68951,85.36141,2015,09,03,   10.14,    6.67,   20.44,   20.21
27.68951,85.36141,2015,09,04,    1.51,    5.88,   20.41,   20.03
27.68951,85.36141,2015,09,05,    1.88,    6.22,   20.47,   20.20
27.68951,85.36141,2015,09,06,    0.28,    6.79,   20.11,   20.04
27.68951,85.36141,2015,09,07,    2.09,    6.00,   20.00,   19.90
27.68951,85.36141,2015,09,08,    3.70,    7.13,   19.91,   20.08
27.68951,85.36141,2015,09,09,    0.16,    6.70,   20.41,   20.66
27.68951,85.36141,2015,09,10,    4.39,    5.96,   20.81,   20.75
27.68951,85.36141,2015,09,11,   14.33,    4.56,   20.23,   19.95
27.68951,85.36141,2015,09,12,   23.43,    5.28,   19.39,   19.27
27.68951,85.36141,2015,09,13,    4.02,    6.42,   20.02,   19.95
27.68951,85.36141,2015,09,14,   16.53,    5.62,   20.44,   20.52
27.68951,85.36141,2015,09,15,    4.14,    4.23,   19.15,   19.48
27.68951,85.36141,2015,09,16,    0.06,    5.15,   19.51,   19.84
27.68951,85.36141,2015,09,17,    0.20,    5.48,   19.98,   20.28
27.68951,85.36141,2015,09,18,    0.01,    5.83,   20.61,   20.90
27.68951,85.36141,2015,09,19,    1.17,    6.62,   20.74,   21.12
27.68951,85.36141,2015,09,20,    7.53,    2.88,   19.22,   19.39
27.68951,85.36141,2015,09,21,    7.66,    5.10,   19.49,   19.57
27.68951,85.36141,2015,09,22,   10.82,    4.67,   19.51,   19.67
27.68951,85.36141,2015,09,23,   12.37,    5.97,   20.14,   19.84
27.68951,85.36141,2015,09,24,    1.62,    7.22,   19.83,   19.41
27.68951,85.36141,2015,09,25,    0.21,    6.64,   18.60,   18.37
27.68951,85.36141,2015,09,26,    0.53,    6.70,   18.25,   18.38
27.68951,85.36141,2015,09,27,    0.50,    6.43,   18.33,   18.51
27.68951,85.36141,2015,09,28,    0.71,    7.80,   18.09,   18.67
27.68951,85.36141,2015,09,29,    0.29,    7.61,   17.88,   19.23
27.68951,85.36141,2015,09,30,    0.00,    7.35,   18.54,   19.56
27.68951,85.36141,2015,10,01,    0.07,    6.75,   18.84,   19.60
27.68951,85.36141,2015,10,02,    7.63,    6.59,   18.45,   19.03
27.68951,85.36141,2015,10,03,    0.24,    7.93,   17.98,   18.54
27.68951,85.36141,2015,10,04,    0.00,    7.80,   17.64,   18.36
27.68951,85.36141,2015,10,05,    0.00,    8.33,   16.77,   18.13
27.68951,85.36141,2015,10,06,    0.00,    8.00,   16.35,   18.37
27.68951,85.36141,2015,10,07,    0.00,    9.05,   16.59,   18.76
27.68951,85.36141,2015,10,08,    0.00,    8.39,   16.73,   18.67
27.68951,85.36141,2015,10,09,    0.21,    7.43,   16.73,   18.05
27.68951,85.36141,2015,10,10,    4.64,    7.15,   17.17,   17.77
27.68951,85.36141,2015,10,11,   13.54,    6.82,   16.70,   16.72
27.68951,85.36141,2015,10,12,    0.64,    5.93,   16.09,   16.19
27.68951,85.36141,2015,10,13,    2.14,    7.46,   16.55,   16.96
27.68951,85.36141,2015,10,14,    4.03,    6.37,   16.25,   16.48
27.68951,85.36141,2015,10,15,    4.11,    7.22,   15.72,   16.57
27.68951,85.36141,2015,10,16,    5.04,    6.54,   14.99,   15.85
27.68951,85.36141,2015,10,17,    0.10,    7.36,   15.21,   16.33
27.68951,85.36141,2015,10,18,    0.00,    6.82,   15.55,   16.66
27.68951,85.36141,2015,10,19,    0.00,    7.20,   15.88,   16.95
27.68951,85.36141,2015,10,20,    0.01,    7.43,   15.79,   16.91
27.68951,85.36141,2015,10,21,    0.05,    7.58,   14.78,   16.28
27.68951,85.36141,2015,10,22,    0.09,    7.34,   14.54,   16.26
27.68951,85.36141,2015,10,23,    0.57,    9.06,   13.28,   15.14
27.68951,85.36141,2015,10,24,    0.01,    7.92,   12.89,   15.16
27.68951,85.36141,2015,10,25,    0.00,    7.99,   13.66,   15.30
27.68951,85.36141,2015,10,26,    0.00,    7.81,   13.25,   15.33
27.68951,85.36141,2015,10,27,    0.00,    8.11,   12.20,   14.74
27.68951,85.36141,2015,10,28,    0.11,    8.21,   12.98,   15.21
27.68951,85.36141,2015,10,29,    7.15,    6.47,   12.76,   14.52
27.68951,85.36141,2015,10,30,    1.15,    5.18,   11.36,   13.73
27.68951,85.36141,2015,10,31,    0.18,    8.19,   12.49,   14.61
27.68951,85.36141,2015,11,01,    0.00,    8.39,   13.47,   14.63
27.68951,85.36141,2015,11,02,    0.00,    8.17,   13.55,   14.64
27.68951,85.36141,2015,11,03,    0.02,    8.03,   13.01,   14.36
27.68951,85.36141,2015,11,04,    0.06,    8.54,   12.09,   13.54
27.68951,85.36141,2015,11,05,    0.00,    8.90,   11.64,   13.33
27.68951,85.36141,2015,11,06,    0.00,    8.70,   11.64,   13.19
27.68951,85.36141,2015,11,07,    0.00,    9.10,   11.60,   13.23
27.68951,85.36141,2015,11,08,    0.00,    7.82,   11.71,   13.40
27.68951,85.36141,2015,11,09,    0.00,    8.84,   11.13,   13.60
27.68951,85.36141,2015,11,10,    0.02,    9.15,   11.18,   13.51
27.68951,85.36141,2015,11,11,    0.01,    9.06,   11.31,   13.49
27.68951,85.36141,2015,11,12,    0.00,    8.43,   11.41,   14.16
27.68951,85.36141,2015,11,13,    0.00,    7.72,   11.70,   14.41
27.68951,85.36141,2015,11,14,    0.00,    7.29,   12.21,   14.24
27.68951,85.36141,2015,11,15,    0.00,    8.19,   12.13,   13.91
27.68951,85.36141,2015,11,16,    0.00,    8.41,   10.99,   13.01
27.68951,85.36141,2015,11,17,    0.02,    8.28,   10.79,   12.97
27.68951,85.36141,2015,11,18,    0.03,    9.46,   10.38,   12.69
27.68951,85.36141,2015,11,19,    0.00,    9.79,    9.93,   13.45
27.68951,85.36141,2015,11,20,    0.00,    9.14,   10.93,   14.52
27.68951,85.36141,2015,11,21,    0.00,    8.88,   11.23,   14.66
27.68951,85.36141,2015,11,22,    0.00,    8.30,   11.83,   14.92
27.68951,85.36141,2015,11,23,    0.00,    6.65,   11.48,   14.11
27.68951,85.36141,2015,11,24,    0.00,    6.82,   11.06,   13.86
27.68951,85.36141,2015,11,25,    0.00,    7.80,   11.22,   14.02
27.68951,85.36141,2015,11,26,    0.00,    6.97,   11.05,   13.42
27.68951,85.36141,2015,11,27,    0.00,    7.66,   10.84,   12.60
27.68951,85.36141,2015,11,28,    0.00,    5.65,    9.73,   12.24
27.68951,85.36141,2015,11,29,    0.00,    7.71,   11.15,   13.62
27.68951,85.36141,2015,11,30,    0.00,    8.79,   10.57,   13.66
27.68951,85.36141,2015,12,01,    0.00,    8.75,   10.26,   13.19
27.68951,85.36141,2015,12,02,    0.00,    8.19,   10.33,   12.77
27.68951,85.36141,2015,12,03,    0.00,    8.86,    9.24,   11.43
27.68951,85.36141,2015,12,04,    0.00,   10.28,    8.65,   11.39
27.68951,85.36141,2015,12,05,    0.00,    8.15,    8.54,   11.43
27.68951,85.36141,2015,12,06,    0.00,    8.21,    9.03,   11.28
27.68951,85.36141,2015,12,07,    0.00,    7.53,    9.55,   11.55
27.68951,85.36141,2015,12,08,    0.00,    7.26,    9.12,   11.35
27.68951,85.36141,2015,12,09,    0.00,    8.24,    8.87,   11.10
27.68951,85.36141,2015,12,10,    0.00,    8.59,    8.68,   11.00
27.68951,85.36141,2015,12,11,    0.00,    9.30,    8.26,   10.81
27.68951,85.36141,2015,12,12,    0.00,   10.67,    8.81,   10.31
27.68951,85.36141,2015,12,13,    0.00,    9.79,    7.15,    9.80
27.68951,85.36141,2015,12,14,    0.00,   10.70,    5.31,    7.93
27.68951,85.36141,2015,12,15,    0.00,    9.50,    4.87,    7.74
27.68951,85.36141,2015,12,16,    0.00,    9.80,    5.69,    8.30
27.68951,85.36141,2015,12,17,    0.00,   10.27,    5.37,    7.82
27.68951,85.36141,2015,12,18,    0.00,    9.17,    4.09,    6.68
27.68951,85.36141,2015,12,19,    0.00,    9.71,    4.20,    7.33
27.68951,85.36141,2015,12,20,    0.00,    9.38,    3.82,    6.99
27.68951,85.36141,2015,12,21,    0.00,    8.91,    3.30,    6.41
27.68951,85.36141,2015,12,22,    0.00,   10.02,    3.72,    6.84
27.68951,85.36141,2015,12,23,    0.00,   11.41,    3.74,    6.86
27.68951,85.36141,2015,12,24,    0.00,    9.22,    3.36,    6.96
27.68951,85.36141,2015,12,25,    0.00,   11.68,    3.26,    6.25
27.68951,85.36141,2015,12,26,    0.00,   11.37,    4.38,    8.09
27.68951,85.36141,2015,12,27,    0.00,   11.38,    5.94,    9.97
27.68951,85.36141,2015,12,28,    0.00,    9.07,    6.99,   11.17
27.68951,85.36141,2015,12,29,    0.00,   10.07,    7.20,   11.22
27.68951,85.36141,2015,12,30,    0.00,    9.84,    7.62,   10.85
27.68951,85.36141,2015,12,31,    0.00,    9.44,    7.06,    9.85
27.68951,85.36141,2016,01,01,    0.00,   12.39,    6.27,    9.51
27.68951,85.36141,2016,01,02,    0.00,    9.53,    6.30,   10.22
27.68951,85.36141,2016,01,03,    0.00,    9.68,    5.59,    9.53
27.68951,85.36141,2016,01,04,    0.00,   10.73,    5.98,    9.58
27.68951,85.36141,2016,01,05,    0.00,    8.69,    6.52,    9.93
27.68951,85.36141,2016,01,06,    0.00,    9.05,    6.13,    9.26
27.68951,85.36141,2016,01,07,    0.00,   10.28,    7.03,    9.70
27.68951,85.36141,2016,01,08,    0.00,    9.59,    7.05,    9.06
27.68951,85.36141,2016,01,09,    0.00,    9.65,    6.59,    8.53
27.68951,85.36141,2016,01,10,    0.00,   11.17,    5.86,    8.87
27.68951,85.36141,2016,01,11,    0.00,    9.71,    5.65,    8.98
27.68951,85.36141,2016,01,12,    0.00,    8.77,    5.74,    9.00
